,amount,asset,date,signer,sender
20404,1314.661255,SRM,2022-02-18,89CWgDkd3wxmfUDoYDgGxooE85nuCk2MX3K8EmZ2kyHM,89CWgDkd3wxmfUDoYDgGxooE85nuCk2MX3K8EmZ2kyHM
20405,143.215842,SRM,2022-02-18,AjFPVpcjZcfWEseHbWgGZCFBwjp3rsn5HgfEV9SdGcyD,AjFPVpcjZcfWEseHbWgGZCFBwjp3rsn5HgfEV9SdGcyD
20406,42.7421,SRM,2022-02-18,E6gtYUmFLbfiEMyeHa9uQpoyS1bqH2Zi3SKYvTALkdvQ,E6gtYUmFLbfiEMyeHa9uQpoyS1bqH2Zi3SKYvTALkdvQ
20407,423.221384,SRM,2022-02-19,C9uNCmA33MvoWsiB1ZbSDveqm3TuohXZay5DpbGEPFVE,C9uNCmA33MvoWsiB1ZbSDveqm3TuohXZay5DpbGEPFVE
20408,60.353409,SRM,2022-02-19,HXYMjANYsMn5iG4VN27UvHH8DzY6Cffh7Dj27MdpGEuM,HXYMjANYsMn5iG4VN27UvHH8DzY6Cffh7Dj27MdpGEuM
20409,55.495405,SRM,2022-02-20,68kSjSHoKy5sJ3yBKQStKk5vFtLYWaZN6qKEBjuj94Tv,68kSjSHoKy5sJ3yBKQStKk5vFtLYWaZN6qKEBjuj94Tv
20410,136.059326,SRM,2022-02-20,AQr3GAeJzKU48qth4S3yRK7Cb4xRG2Z15xV2vdzAbsSf,AQr3GAeJzKU48qth4S3yRK7Cb4xRG2Z15xV2vdzAbsSf
20411,35.768057,SRM,2022-02-21,6eS5k7Mg4iqmRX3PBqRFMV1PfczadTCafsXkBpgYBtNz,6eS5k7Mg4iqmRX3PBqRFMV1PfczadTCafsXkBpgYBtNz
20412,23.8781,SRM,2022-02-22,EANjZvfgEj1iHfsyyb9PE67uR8XVP4rFUcTLQt7GjZFv,EANjZvfgEj1iHfsyyb9PE67uR8XVP4rFUcTLQt7GjZFv
20413,302.308792,SRM,2022-02-22,HWuHnJ45iWHo47aLBxKTeEKPLrCSGALjEsnPhUB2a7ML,HWuHnJ45iWHo47aLBxKTeEKPLrCSGALjEsnPhUB2a7ML
20414,504.55683,SRM,2022-02-23,77w6bTQv5NCfPxeZjXbXusojVSNknJBxKgwiBGN7H6L2,77w6bTQv5NCfPxeZjXbXusojVSNknJBxKgwiBGN7H6L2
20415,75.985256,SRM,2022-02-23,BW542pRZ4t9yV8KYAJiPR7ryubx97zekDqCpB2qJSK7i,BW542pRZ4t9yV8KYAJiPR7ryubx97zekDqCpB2qJSK7i
20416,318.530248,SRM,2022-02-23,FvPmzT7cKhnd75BQXbdpXzwuxBXD9nV2ZBGDjvzgSiMS,FvPmzT7cKhnd75BQXbdpXzwuxBXD9nV2ZBGDjvzgSiMS
20417,500.0,SRM,2022-02-24,7LEVGnWhZV4X7N4k4Ve9GWLD8FCkcrmWBnUrjf2joHUr,7LEVGnWhZV4X7N4k4Ve9GWLD8FCkcrmWBnUrjf2joHUr
20418,4574.265006,SRM,2022-02-24,FrrrZWDn7pCMiGoh35PVZbP8uV2n5nFFJx3uFuyKty2R,FrrrZWDn7pCMiGoh35PVZbP8uV2n5nFFJx3uFuyKty2R
20419,292.0,SRM,2022-02-24,HWuHnJ45iWHo47aLBxKTeEKPLrCSGALjEsnPhUB2a7ML,HWuHnJ45iWHo47aLBxKTeEKPLrCSGALjEsnPhUB2a7ML
20420,49.070512,SRM,2022-02-25,77w6bTQv5NCfPxeZjXbXusojVSNknJBxKgwiBGN7H6L2,77w6bTQv5NCfPxeZjXbXusojVSNknJBxKgwiBGN7H6L2
20421,4.727598,SRM,2022-02-25,E1XDHsgM4MV7WfjbRCMC6ov1wtQrhdaQkfSobN4AQkSR,E1XDHsgM4MV7WfjbRCMC6ov1wtQrhdaQkfSobN4AQkSR
20422,0.218161,SRM,2022-02-25,ErGC6sC2zZ78VeQahtRD5hoDGyLmiTcbsdDEo9hf7roK,ErGC6sC2zZ78VeQahtRD5hoDGyLmiTcbsdDEo9hf7roK
20423,244.222572,SRM,2022-02-26,81Gm5XVuoWMqkdHEDNwsK2opfiRrt1XWSgP2ezUGSk7Q,81Gm5XVuoWMqkdHEDNwsK2opfiRrt1XWSgP2ezUGSk7Q
20424,23.711412,SRM,2022-02-26,9mB6uxjNfvCqd32GJzfVjZDYyS4cBHrRrW1AXQjcSDaU,9mB6uxjNfvCqd32GJzfVjZDYyS4cBHrRrW1AXQjcSDaU
20425,97.256965,SRM,2022-02-26,DzF3U1mPz4rpSpNKDREK4xf8rtN2AeEA9p5rrBTscwaP,DzF3U1mPz4rpSpNKDREK4xf8rtN2AeEA9p5rrBTscwaP
20426,5562.612373,SRM,2022-02-27,GJWc45qAecxMjnPEAhGK9RvzYxEEiSbbQW4ooSQp3Czo,GJWc45qAecxMjnPEAhGK9RvzYxEEiSbbQW4ooSQp3Czo
20427,0.00034,SRM,2022-02-27,HkM7BgFLZyGH6iNb4ueKf1TC6WxXbCmMyqqWDAGpdCFB,HkM7BgFLZyGH6iNb4ueKf1TC6WxXbCmMyqqWDAGpdCFB
20428,2.276101,SRM,2022-02-28,B2GoiMpJrPBVcLNMqvLS9j6ir7b1LAf4vX1n9pAFWGV5,B2GoiMpJrPBVcLNMqvLS9j6ir7b1LAf4vX1n9pAFWGV5
20429,52.769566,SRM,2022-02-28,EHWCVPPek2kt512pn6JQDKMdZ7R91gLad24dthVYjUQo,EHWCVPPek2kt512pn6JQDKMdZ7R91gLad24dthVYjUQo
20430,239.4,SRM,2022-03-01,2MzHSWRY2cXGssPmuHeyvi9726nk9qbXuctK6uzVBzxJ,2MzHSWRY2cXGssPmuHeyvi9726nk9qbXuctK6uzVBzxJ
20431,9.266023,SRM,2022-03-01,A1wvnUdJoTuEQxyuEr8NtvarhucpZryyXvW6UNxjGkFX,A1wvnUdJoTuEQxyuEr8NtvarhucpZryyXvW6UNxjGkFX
20432,34.6,SRM,2022-03-01,DBkBqpfEL5KsCB9vi7Z2nqdeJh2ppddKEHBs4npPaspH,DBkBqpfEL5KsCB9vi7Z2nqdeJh2ppddKEHBs4npPaspH
20433,39.35607,SRM,2022-03-01,EK51CqxzE1bUVAQu33W7Z2aH7Lhj2MLfbEjzGJr72ue2,EK51CqxzE1bUVAQu33W7Z2aH7Lhj2MLfbEjzGJr72ue2
20434,5.5,SRM,2022-03-02,388yxL3DtCjhAphga2xxVoraDBSa87u17Maypq3r5jxB,388yxL3DtCjhAphga2xxVoraDBSa87u17Maypq3r5jxB
20435,958.6,SRM,2022-03-02,DBkBqpfEL5KsCB9vi7Z2nqdeJh2ppddKEHBs4npPaspH,DBkBqpfEL5KsCB9vi7Z2nqdeJh2ppddKEHBs4npPaspH
20436,250.0,SRM,2022-03-02,JANJzbQx2xnyJyVBPHMmwsdmTCbjmPyYwwAhytEBDg5v,JANJzbQx2xnyJyVBPHMmwsdmTCbjmPyYwwAhytEBDg5v
20437,10.0,SRM,2022-03-03,8ijnWdo7wAW9nDxhNLmFVtRwpTbFBoERDdv2crAWwkCK,8ijnWdo7wAW9nDxhNLmFVtRwpTbFBoERDdv2crAWwkCK
20438,27.744145,SRM,2022-03-04,9jGWT4YJCxbkTEGRc1jmGBXnEDCXKBhJfx4GGy8ZeFN4,9jGWT4YJCxbkTEGRc1jmGBXnEDCXKBhJfx4GGy8ZeFN4
20439,570.736214,SRM,2022-03-04,G27cSkd3Yt9QFbsFefymfkBH9N9DB2ZLGq3CRJYTvFJd,G27cSkd3Yt9QFbsFefymfkBH9N9DB2ZLGq3CRJYTvFJd
20440,80.59394,SRM,2022-03-05,8arRjN8Kg8tZhhkQsoXg5y29DBHKEsxknGuUBqSHUC6i,8arRjN8Kg8tZhhkQsoXg5y29DBHKEsxknGuUBqSHUC6i
20441,304.231646,SRM,2022-03-05,9AVuwMvJR4pQcMRW5wdVuqLmhjcQK1hCb7xXtdMYpJZC,9AVuwMvJR4pQcMRW5wdVuqLmhjcQK1hCb7xXtdMYpJZC
20442,220.0,SRM,2022-03-05,DnKyzoQHt1FFZjpSfK3VMULfEMUDAAVmzzB3tAqcTHkF,DnKyzoQHt1FFZjpSfK3VMULfEMUDAAVmzzB3tAqcTHkF
20443,1.914355,SRM,2022-03-05,EHWCVPPek2kt512pn6JQDKMdZ7R91gLad24dthVYjUQo,EHWCVPPek2kt512pn6JQDKMdZ7R91gLad24dthVYjUQo
20444,4.737814,SRM,2022-03-06,7FyLsnNt5MZm28En8EeABtZko1LFRqNA6ZDRP44PPjaP,7FyLsnNt5MZm28En8EeABtZko1LFRqNA6ZDRP44PPjaP
20445,0.378005,SRM,2022-03-06,87a3QvyUwVAdn3ckat23X1ikByod7wsaMTNdcyQqFi41,87a3QvyUwVAdn3ckat23X1ikByod7wsaMTNdcyQqFi41
20446,48.84,SRM,2022-03-06,C2fNvSJturgqZVbJ4T8thpRHtqyWFSCYMtKdMEq6WCVP,C2fNvSJturgqZVbJ4T8thpRHtqyWFSCYMtKdMEq6WCVP
20447,40.0,SRM,2022-03-06,CraS5NBesoQfbgp4BzBi5zKKFWeYAga14ztELjQicJ8j,CraS5NBesoQfbgp4BzBi5zKKFWeYAga14ztELjQicJ8j
20448,250.0,SRM,2022-03-06,DdxHswaiMaJKVKF38yjvFTGgEiVDv8SMNky4eTmMFFZ1,DdxHswaiMaJKVKF38yjvFTGgEiVDv8SMNky4eTmMFFZ1
20449,1.040691,SRM,2022-03-06,EmkkQTzPc8qUz7ty3ArvoPLxhB3ZjSdyeM5qorBnezCp,EmkkQTzPc8qUz7ty3ArvoPLxhB3ZjSdyeM5qorBnezCp
20450,524.534806,SRM,2022-03-07,CP1y5pQtHM3TMwFAyjthAwBJT7ZMor6tPnWsEnrdgt1G,CP1y5pQtHM3TMwFAyjthAwBJT7ZMor6tPnWsEnrdgt1G
20451,115984.949544,SRM,2022-03-07,FrrrZWDn7pCMiGoh35PVZbP8uV2n5nFFJx3uFuyKty2R,FrrrZWDn7pCMiGoh35PVZbP8uV2n5nFFJx3uFuyKty2R
20452,640.0,SRM,2022-03-08,5twmhi5JUqDYYqe8pgU9EmNQcg58cWmJiLAk3ZVCTsv5,5twmhi5JUqDYYqe8pgU9EmNQcg58cWmJiLAk3ZVCTsv5
20453,84.474216,SRM,2022-03-09,7V4bYsx7LXLikhPsXPNedvmHb6swdz8v3PHRZnUT4NHk,7V4bYsx7LXLikhPsXPNedvmHb6swdz8v3PHRZnUT4NHk
20454,89.02,SRM,2022-03-10,8ijnWdo7wAW9nDxhNLmFVtRwpTbFBoERDdv2crAWwkCK,8ijnWdo7wAW9nDxhNLmFVtRwpTbFBoERDdv2crAWwkCK
20455,407.069776,SRM,2022-03-10,CxCukr5mFKzC7fjthGnBgmkb271X3FqD5PGZkT6Gz2Ud,CxCukr5mFKzC7fjthGnBgmkb271X3FqD5PGZkT6Gz2Ud
20456,114310.654048,SRM,2022-03-10,FrrrZWDn7pCMiGoh35PVZbP8uV2n5nFFJx3uFuyKty2R,FrrrZWDn7pCMiGoh35PVZbP8uV2n5nFFJx3uFuyKty2R
20457,183.62024,SRM,2022-03-10,GHKAMqHV3kbya3ccFD3jnCyMdpiAV9maLuxsmqe4RcBL,GHKAMqHV3kbya3ccFD3jnCyMdpiAV9maLuxsmqe4RcBL
20458,256.21995,SRM,2022-03-11,4Q1dm9wrme6yDLgBD5Z5bd7AesaY2JZfK7UnoE1ZY5qB,4Q1dm9wrme6yDLgBD5Z5bd7AesaY2JZfK7UnoE1ZY5qB
20459,21.107433,SRM,2022-03-11,7Xn1PjX6LCQ44UhYNbwtsmHhCgwBa55zpDns6fdAQMzK,7Xn1PjX6LCQ44UhYNbwtsmHhCgwBa55zpDns6fdAQMzK
20460,7208.51371,SRM,2022-03-11,7rNDkiMrRvWYBoMUv5WBo8SAUaC7c7KJ8j43yQp8j8Xn,7rNDkiMrRvWYBoMUv5WBo8SAUaC7c7KJ8j43yQp8j8Xn
20461,257.853431,SRM,2022-03-11,FvGDF9xmbxVN8Hfqk31PMK9vKq2hknWHJBqXySj5e2g6,FvGDF9xmbxVN8Hfqk31PMK9vKq2hknWHJBqXySj5e2g6
20462,139.258339,SRM,2022-03-11,GnvaCkdyLqH6ZrGjQCroaEyG68EdAQcYWoJXRJhg6GvG,GnvaCkdyLqH6ZrGjQCroaEyG68EdAQcYWoJXRJhg6GvG
20463,22393.0,USDC,2022-02-04,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE
20464,14000.0,USDC,2022-02-09,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE
20465,3.000000013,mSOL,2021-12-21,23iubjusdbMgZnBpiwi9HcRZRGzNbwaVH8eACjquef9w,23iubjusdbMgZnBpiwi9HcRZRGzNbwaVH8eACjquef9w
20466,80.058852176,mSOL,2021-12-21,2Ej1fgkXSAQn5CTSrQVGR7bcW5ecKPGdZRz423hjUKtQ,2Ej1fgkXSAQn5CTSrQVGR7bcW5ecKPGdZRz423hjUKtQ
20467,34.219903142,mSOL,2021-12-21,2FSwLbTNFCHw6CVhxP9npWDQ4rPbHesFp1wnoirUxtJR,2FSwLbTNFCHw6CVhxP9npWDQ4rPbHesFp1wnoirUxtJR
20468,0.246576757,mSOL,2021-12-21,2fyVBNx9V7YT3HXP5BWgteS3X94Hc9Qw8mEXdv9F5P4T,2fyVBNx9V7YT3HXP5BWgteS3X94Hc9Qw8mEXdv9F5P4T
20469,405.564514585,mSOL,2021-12-21,2qhNaXnvUwQksdG8uiRfZZb2Vs2ASeyvGSPCZz5peJaK,2qhNaXnvUwQksdG8uiRfZZb2Vs2ASeyvGSPCZz5peJaK
20470,20.911276168,mSOL,2021-12-21,32Qk5diizdSTqKD3PNAqwhG8XkeC7HYMmNfx3G1PJNLL,32Qk5diizdSTqKD3PNAqwhG8XkeC7HYMmNfx3G1PJNLL
20471,2.487927545,mSOL,2021-12-21,335jrByeq8hoFoxcFQvew5aqnXhFX4m6oyKeFcErkVq3,335jrByeq8hoFoxcFQvew5aqnXhFX4m6oyKeFcErkVq3
20472,5.0,mSOL,2021-12-21,3A5AuwDWP4fT7RUqNBj51AxdS4uYkjEZmFYrykBJPp1X,3A5AuwDWP4fT7RUqNBj51AxdS4uYkjEZmFYrykBJPp1X
20473,50.845351036,mSOL,2021-12-21,3Bx4H4WCEWth6XUJNjDx5Z7ZDsCus5nP5qzK8PMFp6hM,3Bx4H4WCEWth6XUJNjDx5Z7ZDsCus5nP5qzK8PMFp6hM
20474,0.399371498,mSOL,2021-12-21,3Ge1CUffHi5K58f2ZeyQdEA73jzQjHvAcA8Dzn7z1z8a,3Ge1CUffHi5K58f2ZeyQdEA73jzQjHvAcA8Dzn7z1z8a
20475,26.534010966,mSOL,2021-12-21,3R9ndNL239W65ZHHMmPTMwQr7LQaxN2HGocYtc7ck4LX,3R9ndNL239W65ZHHMmPTMwQr7LQaxN2HGocYtc7ck4LX
20476,11.743901302,mSOL,2021-12-21,3WcDLH7EP4edsnWvGe9A7U6hQR8Fcr9EdqpUfp1RteRF,3WcDLH7EP4edsnWvGe9A7U6hQR8Fcr9EdqpUfp1RteRF
20477,1.000428621,mSOL,2021-12-21,3ZNJ9NsPGtBFd4MSLwrw1jnWz7rkMHUtGir5PC65jPNs,3ZNJ9NsPGtBFd4MSLwrw1jnWz7rkMHUtGir5PC65jPNs
20478,9.772638905,mSOL,2021-12-21,3upQdKHx7afboT11EzAxkfiHHGo2UZhuSD9RbQevBPB3,3upQdKHx7afboT11EzAxkfiHHGo2UZhuSD9RbQevBPB3
20479,1.089185404,mSOL,2021-12-21,3zeeQveGLPQRwPXpaJaYeWQnxGg7ptYETf1N7Ci6sbgN,3zeeQveGLPQRwPXpaJaYeWQnxGg7ptYETf1N7Ci6sbgN
20480,13.733220838,mSOL,2021-12-21,432DaYkzyf5EWRjJXHD7baJp3f95djNtSTtWPNg1VQUM,432DaYkzyf5EWRjJXHD7baJp3f95djNtSTtWPNg1VQUM
20481,0.210073088,mSOL,2021-12-21,43wwd6zLB8yKfXEu7rtbeDFhKBuxFR66MnyhTKW3zqa3,43wwd6zLB8yKfXEu7rtbeDFhKBuxFR66MnyhTKW3zqa3
20482,231.500696536,mSOL,2021-12-21,47aneUfT3EEzftZHXwPJswwNqcRQKie3g1F29mKdZoHb,47aneUfT3EEzftZHXwPJswwNqcRQKie3g1F29mKdZoHb
20483,15.19096333,mSOL,2021-12-21,4S35XSu9JGSoy47LBBqcgnE3ZB4XdfmvQhTgwssRkZkR,4S35XSu9JGSoy47LBBqcgnE3ZB4XdfmvQhTgwssRkZkR
20484,6.000000005,mSOL,2021-12-21,4TdfpsNMPBzNLXHNmHkQiH12v8HoAWZE7b5rqS1JSBNU,4TdfpsNMPBzNLXHNmHkQiH12v8HoAWZE7b5rqS1JSBNU
20485,8.820076492,mSOL,2021-12-21,4Un4PxvJdfv9uuoJLrXjYJC3RSKBi1otX9RfcavNkPCt,4Un4PxvJdfv9uuoJLrXjYJC3RSKBi1otX9RfcavNkPCt
20486,0.507589265,mSOL,2021-12-21,4YBr9cyePhQJtZMMMWGUMsqe6RDYcTjeYAX1e2K1rkYp,4YBr9cyePhQJtZMMMWGUMsqe6RDYcTjeYAX1e2K1rkYp
20487,1.0,mSOL,2021-12-21,4w6qnCVTLdY4K3s5uYbUbnDFWPdP1vtvxRKdou3488Ne,4w6qnCVTLdY4K3s5uYbUbnDFWPdP1vtvxRKdou3488Ne
20488,1.471335798,mSOL,2021-12-21,4wuheA8F4hmS2yRiu3wgWTeGrPGqmL5e1AgVcLrzXEQS,4wuheA8F4hmS2yRiu3wgWTeGrPGqmL5e1AgVcLrzXEQS
20489,50.0,mSOL,2021-12-21,591ptk6k4MwjdwxoG6wffbaCd8RzqAgdU13xToDYqh2Q,591ptk6k4MwjdwxoG6wffbaCd8RzqAgdU13xToDYqh2Q
20490,0.244,mSOL,2021-12-21,59pY7wN4A75ximeLMWyGkNrGaYZW6MQsHoTqv5ixVy27,59pY7wN4A75ximeLMWyGkNrGaYZW6MQsHoTqv5ixVy27
20491,382.306484971,mSOL,2021-12-21,5CP43jCJhzBVpeM8FYR2JPpDW8AbkadK2Z2QvbJCxHWv,5CP43jCJhzBVpeM8FYR2JPpDW8AbkadK2Z2QvbJCxHWv
20492,1.503126974,mSOL,2021-12-21,5fckX1DaaacDpqgMmFPdUJ3U92Zxt4UkV1wtBpKhr2vR,5fckX1DaaacDpqgMmFPdUJ3U92Zxt4UkV1wtBpKhr2vR
20493,29.610026208,mSOL,2021-12-21,5rSiKKEb67ZsnWuyH8An38mXoyMvsczLxG5AcvvstFdX,5rSiKKEb67ZsnWuyH8An38mXoyMvsczLxG5AcvvstFdX
20494,9.802388371,mSOL,2021-12-21,5sT4WBAXSps89M1ww5JLAuW35P8kYC6Wvi8rViw6jP8q,5sT4WBAXSps89M1ww5JLAuW35P8kYC6Wvi8rViw6jP8q
20495,195.049887961,mSOL,2021-12-21,6QyXjmR78n1WBqo5BDYv1mwqeUiWLpLyaYgvBYLA642i,6QyXjmR78n1WBqo5BDYv1mwqeUiWLpLyaYgvBYLA642i
20496,5.858173415,mSOL,2021-12-21,6UaZbncuajdLsZUXySrCqcQQdfXTxFJUncwaPufGjgRw,6UaZbncuajdLsZUXySrCqcQQdfXTxFJUncwaPufGjgRw
20497,1.102025153,mSOL,2021-12-21,6VHKRsV67Hx6zUWdQs8FVNFW7Qb2SBsEd6jqMRD5UVGf,6VHKRsV67Hx6zUWdQs8FVNFW7Qb2SBsEd6jqMRD5UVGf
20498,2.281863353,mSOL,2021-12-21,6daxiUzvEJVNPRYruu2U9ZKHYtaz4iiYXQPGbRcj19Uu,6daxiUzvEJVNPRYruu2U9ZKHYtaz4iiYXQPGbRcj19Uu
20499,10.0,mSOL,2021-12-21,6df46H9p6knG9QovZvBh3Cj7tEaCT2RNk4FPwvq486rK,6df46H9p6knG9QovZvBh3Cj7tEaCT2RNk4FPwvq486rK
20500,10.0,mSOL,2021-12-21,6uUjXiLHohABX9cpYd8MYU9wFhUfCZhVAcAkTybMiDxS,6uUjXiLHohABX9cpYd8MYU9wFhUfCZhVAcAkTybMiDxS
20501,2.000000001,mSOL,2021-12-21,7AuwcWsx9mMgAFKvvBvnp1KbijLCuS2bjx5NxGTrhGnj,7AuwcWsx9mMgAFKvvBvnp1KbijLCuS2bjx5NxGTrhGnj
20502,50.0,mSOL,2021-12-21,7Sc6J1L8fzReddFptjg8CWRF3irEMBnPiD49wnJrPuz2,7Sc6J1L8fzReddFptjg8CWRF3irEMBnPiD49wnJrPuz2
20503,124.215828385,mSOL,2021-12-21,7UhnE8dFTW6YVgWMhQnzUdAGTiwdscxZfjtnStp1hhWL,7UhnE8dFTW6YVgWMhQnzUdAGTiwdscxZfjtnStp1hhWL
20504,1.1,mSOL,2021-12-21,7jZVLYBFHfLXEUHxVCxDHDxxxtREALKd2e7QrYu87YSs,7jZVLYBFHfLXEUHxVCxDHDxxxtREALKd2e7QrYu87YSs
20505,10.0,mSOL,2021-12-21,7qhHMUy9QGKx2oE2jyUXM28D61xs4LCDyfq8gPC85dCS,7qhHMUy9QGKx2oE2jyUXM28D61xs4LCDyfq8gPC85dCS
20506,9777.281993172,mSOL,2021-12-21,7ts1w2Wjg6W9uL8rBfpdQSC7AFDEJeJ2aTE2SEBRHgwJ,7ts1w2Wjg6W9uL8rBfpdQSC7AFDEJeJ2aTE2SEBRHgwJ
20507,1.036787948,mSOL,2021-12-21,8Exhqbh4RubB3TWTMgMxAUQa5HNCqDC2tpvCx8cPPw4z,8Exhqbh4RubB3TWTMgMxAUQa5HNCqDC2tpvCx8cPPw4z
20508,3.420423616,mSOL,2021-12-21,8KbjoNtsaqf6sR7RSr1EwN8UNvtEysBFJKfQmq6fmHCZ,8KbjoNtsaqf6sR7RSr1EwN8UNvtEysBFJKfQmq6fmHCZ
20509,11.23853474,mSOL,2021-12-21,8cRrU1NzNpjL3k2BwjW3VixAcX6VFc29KHr4KZg8cs2Y,8cRrU1NzNpjL3k2BwjW3VixAcX6VFc29KHr4KZg8cs2Y
20510,1.0,mSOL,2021-12-21,96StvqZyFUPtyMr4o9s7K4V29RSNyRpVi76vNwxG5rUf,96StvqZyFUPtyMr4o9s7K4V29RSNyRpVi76vNwxG5rUf
20511,0.216796941,mSOL,2021-12-21,9BMHbUs4d3qX49fnroHv2FTPDs4yoDFrvDMqf8p9U4pE,9BMHbUs4d3qX49fnroHv2FTPDs4yoDFrvDMqf8p9U4pE
20512,14.566702568,mSOL,2021-12-21,9DWREMQtcKKcZRzqBi4kWKp61TW9MhASCVE9biCX7tvD,9DWREMQtcKKcZRzqBi4kWKp61TW9MhASCVE9biCX7tvD
20513,1.5,mSOL,2021-12-21,9FeWmUzyKk4pMjgEaHrMEkQKUsK8yXkF37nvtfRf8aBJ,9FeWmUzyKk4pMjgEaHrMEkQKUsK8yXkF37nvtfRf8aBJ
20514,14.658958376,mSOL,2021-12-21,9SWK49qSXwbyuzFPRFnywRwJPbPHrirXEwaKzbKsLCHv,9SWK49qSXwbyuzFPRFnywRwJPbPHrirXEwaKzbKsLCHv
20515,10.00000018,mSOL,2021-12-21,9cEU2epMf5GVADvJVDZ7udN1dFQ5xQBocfnscUcbRcxR,9cEU2epMf5GVADvJVDZ7udN1dFQ5xQBocfnscUcbRcxR
20516,0.270958946,mSOL,2021-12-21,9kYkFDNE3qD6s73fn8kJowgqbDZoDSw22XaUJ7rTD43D,9kYkFDNE3qD6s73fn8kJowgqbDZoDSw22XaUJ7rTD43D
20517,50.0,mSOL,2021-12-21,9mnmAL7f7uM7xzxcCaTvGZsFiVw1pSPB86Bm6Jx2HeqD,9mnmAL7f7uM7xzxcCaTvGZsFiVw1pSPB86Bm6Jx2HeqD
20518,5.954511438,mSOL,2021-12-21,9pfGr5eAmBqZ1XHVpt1isSQzzmt54y4Rahrs6ManTgC8,9pfGr5eAmBqZ1XHVpt1isSQzzmt54y4Rahrs6ManTgC8
20519,2.0,mSOL,2021-12-21,9xU7i4H3pY8LZkwspeLVNaQuL8PsAvyjpex1fnr28KxH,9xU7i4H3pY8LZkwspeLVNaQuL8PsAvyjpex1fnr28KxH
20520,0.886866449,mSOL,2021-12-21,AF3cpspwczkfjVMRqmtmnezAjZSLKrebP4wLpfwDRCbc,AF3cpspwczkfjVMRqmtmnezAjZSLKrebP4wLpfwDRCbc
20521,50.0,mSOL,2021-12-21,ATTh3kkXwDtk6YA4guPtVvhwq47ejhoqZk1i3SuJ5jMh,ATTh3kkXwDtk6YA4guPtVvhwq47ejhoqZk1i3SuJ5jMh
20522,10.0,mSOL,2021-12-21,AbDZp6xyiTajn2XPtSRYoQtLcmJaSGoi954yV2jq1wm7,AbDZp6xyiTajn2XPtSRYoQtLcmJaSGoi954yV2jq1wm7
20523,1.4,mSOL,2021-12-21,AeYm5mEbH5RkfrC8uoZRe13KAhi2tGvxBwfvRBqUaq6f,AeYm5mEbH5RkfrC8uoZRe13KAhi2tGvxBwfvRBqUaq6f
20524,20.0,mSOL,2021-12-21,B2odzEhARayR3Vf6VX4uzEMAY43UX3F1qnmDqrRmXRex,B2odzEhARayR3Vf6VX4uzEMAY43UX3F1qnmDqrRmXRex
20525,170.000062142,mSOL,2021-12-21,B3NyyoWNzyzvpWv1G6a9gZJMjD1sTQBdZojBaH18mNjY,B3NyyoWNzyzvpWv1G6a9gZJMjD1sTQBdZojBaH18mNjY
20526,0.195452778,mSOL,2021-12-21,B6rV3Cm7sENKQsahyD8pwxRUujh9DCYymCHikcpmw5Ah,B6rV3Cm7sENKQsahyD8pwxRUujh9DCYymCHikcpmw5Ah
20527,1.707614631,mSOL,2021-12-21,BA3kRX75Pc6B3te7ZGo3eRNgt2bDuMBt8bj1vnoNtz98,BA3kRX75Pc6B3te7ZGo3eRNgt2bDuMBt8bj1vnoNtz98
20528,0.497343141,mSOL,2021-12-21,BHYSmvcVtUrpsgc3ashGxSBFPuT7Chx8Kzd43ipyY5qZ,BHYSmvcVtUrpsgc3ashGxSBFPuT7Chx8Kzd43ipyY5qZ
20529,48.863194528,mSOL,2021-12-21,BNWGZQcDRRJ2VgfvGCiabkrMVUDU6JfEPpoSiKwhcsRf,BNWGZQcDRRJ2VgfvGCiabkrMVUDU6JfEPpoSiKwhcsRf
20530,224.034254532,mSOL,2021-12-21,BQQzQa9Z61ByqhrdQ6K2WTsDwWitZyTSuL4gLbb3vf15,BQQzQa9Z61ByqhrdQ6K2WTsDwWitZyTSuL4gLbb3vf15
20531,4.0,mSOL,2021-12-21,Bk3gZUNc63hjquiT5CymqzDJFZeiUdVpWPct8EoLgHtG,Bk3gZUNc63hjquiT5CymqzDJFZeiUdVpWPct8EoLgHtG
20532,8.20808147,mSOL,2021-12-21,Bx6j2w8Z9NE8xF4oek5jhb5CJjwd9XBMCMWS2QUxGseE,Bx6j2w8Z9NE8xF4oek5jhb5CJjwd9XBMCMWS2QUxGseE
20533,0.097726389,mSOL,2021-12-21,By6WQUpiCg7YHithbiRPYG8kYQhThcXfCYsRjBg5oM4G,By6WQUpiCg7YHithbiRPYG8kYQhThcXfCYsRjBg5oM4G
20534,29.000114027,mSOL,2021-12-21,CUC4b5UEUN8umNF68Xrb3SXB38itqMA8mfH8QDeFqS1D,CUC4b5UEUN8umNF68Xrb3SXB38itqMA8mfH8QDeFqS1D
20535,7.748757372,mSOL,2021-12-21,CVbDYDZ5rTY7BBZWxAKG8y3uqxmNh4K54dBVMrWTkHC7,CVbDYDZ5rTY7BBZWxAKG8y3uqxmNh4K54dBVMrWTkHC7
